m,M,original_average,suppressed_database_average,suppressed_database_sum,suppressed_database_number_of_elements,epsilon_of_M,delta_of_M,average_laplace,average_gaussian,AE_laplace,AE_gaussian
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.575316675790624,38.74312676858451,0.006330079530158628,0.16148001326372707
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.5903554890536,38.57348250342593,0.008708733732817109,0.008164251894854146
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.528393766574794,38.71571720402391,0.053252988745988716,0.13407044870312745
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.396510189317894,38.545154185802424,0.18513656600288897,0.036492569518358664
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.55106362144709,38.58050849938607,0.030583133873690826,0.0011382559347126175
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.69285710198165,38.51308820453865,0.11121034666086871,0.0685585507821358
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.65140642339972,38.52319704885876,0.06975966807893741,0.058449706462020856
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.59197953024751,38.45814095710833,0.010332774926723687,0.12350579821245589
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.542379760506506,38.49862131944624,0.03926699481427676,0.08302543587454636
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.52098591053443,38.554192120002504,0.06066084478635503,0.02745463531827852
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.56716192441863,38.58847098731835,0.014484830902155466,0.006824231997569541
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.57706024310642,38.75243259563815,0.004586512214359573,0.17078584031736455
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.643197088456205,38.53983873866332,0.06155033313542191,0.04180801665746259
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.620327908676565,38.47804423051564,0.03868115335578182,0.1036025248051402
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.57052241555201,38.673318959834276,0.011124339768770142,0.09167220451349323
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.548079619269764,38.628643395354224,0.03356713605101902,0.046996640033441395
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.70855928428691,38.611245915629134,0.12691252896613037,0.029599160308350747
0.0,0.0,38.58164675532078,38.58164675532078,1256257,32561,0.25,9.432016056618942e-10,38.64361958573593,38.71292139443317,0.061972830415143676,0.1312746391123838
